city_std,city_clean,n_extreme_events,total_reports,total_affected_grids,baseline_value,baseline_total,stress_value,stress_total,mean_peak_rain,max_peak_rain,mean_tail_weight,max_tail_weight,metric,metric_label,unit,value_scale,baseline_ratio,stress_ratio,baseline_value_plot,stress_value_plot,gdp_per_capita,region,gdp_missing,city_label,baseline_rank_value,stress_rank_value,baseline_rank_ratio,stress_rank_ratio,emerging_value_flag,emerging_ratio_flag
淮北,淮北市,2,50.0,27,5743.0,18139.0,5743.0,18139.0,57.45667266845703,61.999996185302734,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,31.661061800540274,31.661061800540274,5.743,5.743,56807.0,华东,False,Huaibei,138.0,143.0,175.0,174.0,False,False
淮南,淮南市,1,11.0,9,3826.0,3826.0,3826.0,3826.0,65.128662109375,65.128662109375,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,3.826,3.826,44132.0,华东,False,Huainan,151.0,153.0,18.0,19.0,False,False
深圳,深圳市,7,411.0,170,111800.0,165408.0,126165.76750503635,187887.5753306388,61.060455322265625,92.63880920410156,1.1438570236626397,1.9783086451696086,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,67.59044302573032,67.14960650432243,111.8,126.16576750503634,156949.0,华南,False,Shenzhen,13.0,14.0,114.0,115.0,False,False
清远,清远市,3,39.0,25,11218.0,22240.0,11605.611789374696,22950.790215347337,65.15728123982747,72.8165054321289,1.0293212144776485,1.0854400941726416,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,50.44064748201439,50.56737341276359,11.218,11.605611789374695,44764.0,华南,False,Qingyuan,95.0,97.0,157.0,157.0,False,False
温州,温州市,4,113.0,63,41113.0,48532.0,49000.0,58747.0,76.23961544036865,120.0,1.25,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,84.71317893348719,83.40851447733502,41.113,49.0,71646.0,华东,False,Wenzhou,38.0,34.0,67.0,70.0,False,False
渭南,渭南市,2,42.0,19,6949.0,16078.0,6949.0,16078.0,25.027162551879883,30.15432548522949,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,43.220549819629305,43.220549819629305,6.949,6.949,39792.0,西北,False,Weinan,118.0,125.0,164.0,166.0,False,False
湖州,湖州市,2,11.0,10,1784.0,1784.0,1784.0,1784.0,45.07565975189209,59.614501953125,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,1.784,1.784,94997.0,华东,False,Huzhou,164.0,165.0,23.0,24.0,False,False
湛江,湛江市,1,9.0,6,6943.0,6943.0,6943.0,6943.0,61.492408752441406,61.492408752441406,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,6.943,6.943,44415.0,华南,False,Zhanjiang,119.0,126.0,5.0,8.0,False,False
滁州,滁州市,1,3.0,3,184.0,184.0,184.0,184.0,57.46814727783203,57.46814727783203,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,0.184,0.184,75992.0,华东,False,Chuzhou,174.0,174.0,29.0,29.0,False,False
滨州,滨州市,2,33.0,22,5140.0,8231.0,5140.0,8231.0,53.516042709350586,55.31999969482422,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,62.44684728465557,62.44684728465557,5.14,5.14,63819.0,华东,False,Binzhou,145.0,149.0,130.0,128.0,False,False
漯河,漯河市,1,58.0,23,13830.0,13830.0,21299.781774718125,21299.781774718125,82.91059112548828,82.91059112548828,1.540114372720038,1.540114372720038,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,13.83,21.299781774718124,66408.0,华中,False,Tahe,77.0,71.0,1.0,2.0,False,False
漳州,漳州市,2,25.0,13,12593.0,12593.0,12593.0,12593.0,52.001020431518555,53.09890365600586,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,12.593,12.593,90012.0,华东,False,Zhangzhou,85.0,94.0,4.0,4.0,False,False
潍坊,潍坊市,2,130.0,51,16973.0,23478.0,30496.7140501408,42240.759729518264,89.23894119262695,90.40814208984376,1.8251662425555168,1.8778312971794089,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,72.29321066530369,72.19736161333621,16.973,30.4967140501408,62536.0,华东,False,Weifang,70.0,51.0,98.0,99.0,False,False
濮阳,濮阳市,2,67.0,31,11872.0,15156.0,11872.0,15156.0,31.965561866760254,32.65576934814453,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,78.3320137239377,78.3320137239377,11.872,11.872,43766.0,华中,False,Puyang,88.0,95.0,84.0,83.0,False,False
焦作,焦作市,2,13.0,10,2595.0,3937.0,2595.0,3937.0,43.73809623718262,43.88701248168945,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,65.91313182626365,65.91313182626365,2.595,2.595,60329.0,华中,False,Jiaozuo,160.0,160.0,118.0,119.0,False,False
玉林,玉林市,2,48.0,20,15239.0,16859.0,22646.182572676207,25169.97377307806,69.17031669616699,83.30535125732422,1.2789479013585978,1.5578958027171956,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,90.3908891393321,89.97300822338832,15.239,22.646182572676206,30363.0,华南,False,Yulin,72.0,64.0,54.0,55.0,False,False
珠海,珠海市,5,358.0,147,53408.0,91642.0,53458.45278606265,91801.89123573997,65.67051391601562,71.55536651611328,1.0057267634577352,1.028633817288676,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,58.27895506427184,58.2324090129969,53.408,53.45845278606265,142120.0,华南,False,Zhuhai,30.0,31.0,140.0,140.0,False,False
盐城,盐城市,1,13.0,11,6940.0,6940.0,6940.0,6940.0,51.834266662597656,51.834266662597656,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,6.94,6.94,88724.0,华东,False,Yancheng,120.0,127.0,6.0,9.0,False,False
眉山,眉山市,2,91.0,38,21407.0,27357.0,21407.0,27357.0,47.61364555358887,54.36734008789063,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,78.25053916730636,78.25053916730636,21.407,21.407,48099.0,西南,False,Meishan,59.0,68.0,85.0,84.0,False,False
石家庄,石家庄市,6,1334.0,335,124809.0,194341.0,124809.0,194341.0,51.7627747853597,64.77916717529297,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,64.22165163295445,64.22165163295445,124.809,124.809,52803.0,华北,False,Shijiazhuang,10.0,15.0,122.0,123.0,False,False
福州,福州市,5,1664.0,242,132567.0,270748.0,132567.0,270748.0,55.128614807128905,62.6599998474121,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,48.963242572428975,48.963242572428975,132.567,132.567,120432.0,华东,False,Fuzhou,8.0,11.0,160.0,160.0,False,False
秦皇岛,秦皇岛市,3,138.0,36,8852.0,21254.0,11831.435800436007,26692.385395930985,59.64064153035482,87.1716537475586,1.2440160360717452,1.7320481082152355,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,41.64863084595841,44.325134771355444,8.852,11.831435800436008,53688.0,华北,False,Qinhuangdao,105.0,96.0,167.0,163.0,False,False
绍兴,绍兴市,1,1.0,1,64.0,64.0,109.7665127307059,109.7665127307059,86.7954330444336,86.7954330444336,1.7151017614172797,1.7151017614172797,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,0.064,0.1097665127307059,113434.0,华东,False,Shaoxing,176.0,175.0,31.0,30.0,False,False
绵阳,绵阳市,5,421.0,139,51546.0,82004.0,51546.0,82004.0,54.095130157470706,64.24278259277344,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,62.857909370274626,62.857909370274626,51.546,51.546,61808.0,西南,False,Mianyang,31.0,32.0,127.0,127.0,False,False
聊城,聊城市,2,43.0,17,6064.0,9180.0,8618.0,14850.0,83.57119560241698,110.0463409423828,1.5,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,66.05664488017429,58.033670033670035,6.064,8.618,38938.0,华东,False,Liaocheng,132.0,112.0,117.0,141.0,False,False
自贡,自贡市,3,41.0,19,7000.0,9613.0,7000.0,9613.0,54.31352996826172,57.73483657836914,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,72.81805887860189,72.81805887860189,7.0,7.0,58571.0,西南,False,Zigong,117.0,124.0,96.0,98.0,False,False
舟山,舟山市,2,80.0,51,19184.0,30440.0,26843.0,43614.0,86.7549991607666,110.0,1.5,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,63.022339027595265,61.546751043243,19.184,26.843,130354.0,华东,False,Zhoushan,66.0,56.0,126.0,131.0,False,False
芜湖,芜湖市,2,55.0,32,13176.0,15594.0,13176.0,15594.0,51.915761947631836,55.88072967529297,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,84.49403616775683,84.49403616775683,13.176,13.176,102822.0,华东,False,Wuhu,81.0,89.0,68.0,67.0,False,False
苏州,苏州市,2,73.0,50,19250.0,20352.0,19250.0,20352.0,61.41836357116699,64.51640319824219,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,94.58529874213836,94.58529874213836,19.25,19.25,158199.0,华东,False,Suzhou,65.0,77.0,45.0,45.0,False,False
茂名,茂名市,1,6.0,4,2275.0,2275.0,2275.0,2275.0,68.88009643554688,68.88009643554688,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,2.275,2.275,53063.0,华南,False,Maoming,161.0,161.0,21.0,21.0,False,False
荆州,荆州市,1,410.0,38,22288.0,25125.0,38679.86179324941,43603.35281565826,87.24732971191406,87.24732971191406,1.735456828483911,1.735456828483911,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,88.70845771144279,88.70845771144279,22.288,38.67986179324941,45911.0,华中,False,Jingzhou,56.0,41.0,61.0,60.0,False,False
荆门,荆门市,1,9.0,6,4539.0,4539.0,6337.878953642125,6337.878953642125,79.71817016601562,79.71817016601562,1.3963161387182474,1.3963161387182474,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,4.539,6.337878953642125,75055.0,华中,False,Jingmen,150.0,137.0,17.0,12.0,False,False
莆田,莆田市,1,12.0,8,6901.0,6952.0,6901.0,6952.0,56.136268615722656,56.136268615722656,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,99.26639815880323,99.26639815880323,6.901,6.901,82366.0,华东,False,Putian,122.0,130.0,33.0,33.0,False,False
萍乡,萍乡市,2,29.0,16,6895.0,13332.0,13485.0,26359.0,84.74447631835938,102.9370346069336,1.5,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,51.71767176717672,51.158996927045784,6.895,13.485,53237.0,华东,False,Pingxiang,123.0,87.0,156.0,156.0,False,False
蚌埠,蚌埠市,2,49.0,28,8839.0,18871.0,8839.0,18871.0,57.87401580810547,60.766632080078125,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,46.83906523236712,46.83906523236712,8.839,8.839,63113.0,华东,False,Bengbu,107.0,111.0,161.0,161.0,False,False
衡阳,衡阳市,1,18.0,10,12742.0,15437.0,12812.251147835605,15522.109634997505,71.04207611083984,71.04207611083984,1.0055133533068281,1.0055133533068281,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,82.54194467837014,82.54194467837016,12.742,12.812251147835605,52838.0,华中,False,Hengyang,83.0,90.0,71.0,72.0,False,False
衢州,衢州市,2,44.0,19,11452.0,13345.0,13221.988658504823,15114.988658504823,72.81242942810059,90.16305541992188,1.4333958517396723,1.8667917034793446,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,85.81491195204197,87.47600780411531,11.452,13.221988658504822,71891.0,华东,False,Quzhou,90.0,88.0,66.0,64.0,False,False
襄阳,襄阳市,4,250.0,77,23553.0,61412.0,23553.0,61412.0,57.591339111328125,69.48784637451172,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,38.35243926268482,38.35243926268482,23.553,23.553,87489.0,华中,False,Xiangyang,51.0,58.0,171.0,171.0,False,False
西安,西安市,7,1635.0,368,199223.0,280477.0,199223.0,280477.0,30.531374795096262,40.45538711547851,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,71.03006663648,71.03006663648,199.223,199.223,77317.0,西北,False,Xian,6.0,7.0,104.0,104.0,False,False
许昌,许昌市,2,19.0,10,5827.0,7612.0,5827.0,7612.0,56.33907890319824,66.06041717529297,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,76.55018392012612,76.55018392012612,5.827,5.827,78749.0,华中,False,Xuchang,135.0,141.0,88.0,89.0,False,False
贵阳,贵阳市,5,217.0,92,43699.0,72284.0,43749.731423342266,72406.31021119117,44.7014274597168,71.29749298095705,1.003403651348022,1.01701825674011,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,60.4545957611643,60.422539549018865,43.699,43.74973142334227,71980.0,西南,False,Guiyang,36.0,37.0,136.0,135.0,False,False
赣州,赣州市,3,32.0,17,13354.0,13354.0,21360.689266263253,21360.689266263253,71.90070470174153,93.06143951416016,1.332448483070223,1.997345449210669,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,13.354,21.360689266263254,40637.0,华东,False,Ganzhou,79.0,70.0,2.0,1.0,False,False
达州,达州市,2,24.0,12,10407.0,13262.0,10407.0,13262.0,57.82400131225586,59.3602409362793,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,78.47232694917811,78.47232694917811,10.407,10.407,39291.0,西南,False,Dazhou,97.0,100.0,83.0,82.0,False,False
连云港,连云港市,1,13.0,12,6366.0,6366.0,9819.102335631482,9819.102335631482,82.96197509765625,82.96197509765625,1.5424288934388128,1.5424288934388128,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,100.0,100.0,6.366,9.819102335631483,71240.0,华东,False,Lianyungang,130.0,105.0,9.0,5.0,False,False
遂宁,遂宁市,2,82.0,26,20908.0,26281.0,20908.0,26281.0,58.51963424682617,69.85498809814453,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,79.55557246680112,79.55557246680112,20.908,20.908,49758.0,西南,False,Suining,61.0,73.0,79.0,78.0,False,False
遵义,遵义市,1,6.0,3,3233.0,5652.0,3233.0,5652.0,64.06087493896484,64.06087493896484,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,57.20099079971691,57.20099079971691,3.233,3.233,56279.0,西南,False,Zunyi,154.0,155.0,145.0,145.0,False,False
邢台,邢台市,3,222.0,77,27390.0,41942.0,35880.0,53710.0,72.54013315836589,109.89995574951172,1.3333333333333333,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,65.30446807496067,66.80320238316887,27.39,35.88,30948.0,华北,False,Xingtai,47.0,44.0,120.0,116.0,False,False
邯郸,邯郸市,3,172.0,85,44967.0,49739.0,50269.95475842263,55797.81795337466,74.4989522298177,100.8520050048828,1.4930280747983906,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,90.40591889664046,90.09304772532292,44.967,50.26995475842263,38646.0,华北,False,Handan,35.0,33.0,53.0,54.0,False,False
郑州,郑州市,9,9301.0,1029,337074.0,570456.0,420275.4747942164,692832.8188494223,47.86978891160753,93.46932220458984,1.145055324414683,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,59.0885186587572,60.66044554473646,337.074,420.2754747942164,95111.0,华中,False,Zhengzhou,2.0,1.0,138.0,134.0,False,False
鄂尔多斯,鄂尔多斯市,2,36.0,28,6792.0,7068.0,6792.0,7068.0,52.853281021118164,55.17478942871094,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,96.09507640067912,96.09507640067912,6.792,6.792,163595.0,华北,False,Eerduosi,124.0,131.0,40.0,40.0,False,False
重庆,重庆,5,118.0,52,34939.0,48092.0,43358.064720391296,56511.064720391296,67.54211654663087,83.07715606689455,1.1095234125197255,1.5476170625986274,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,72.65033685436248,76.72491207681333,34.939,43.3580647203913,77914.0,西南,False,Chongqing,41.0,38.0,97.0,88.0,False,False
金华,金华市,4,126.0,66,25834.0,31916.0,27362.82664899635,35029.521093170646,70.97981643676758,90.60704040527344,1.221697599912464,1.8867903996498558,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,80.94372728412081,78.11361901356683,25.834,27.36282664899635,66628.0,华东,False,Jinhua,49.0,54.0,74.0,85.0,False,False
钦州,钦州市,2,29.0,19,13970.0,17481.0,22017.63611005599,26683.839533230414,76.76638984680176,89.63961791992188,1.42160708874979,1.8432141774995798,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,79.91533665122132,82.51299848598093,13.97,22.017636110055992,41932.0,华南,False,Qinzhou,76.0,66.0,77.0,73.0,False,False
铜仁,铜仁市,1,6.0,3,2914.0,4305.0,2914.0,4305.0,55.24677276611328,55.24677276611328,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,67.68873403019744,67.68873403019744,2.914,2.914,40236.0,西南,False,Tongren,158.0,158.0,113.0,111.0,False,False
铜陵,铜陵市,2,56.0,25,4705.0,7527.0,7445.0,12682.0,77.21253967285156,99.64713287353516,1.5,2.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,62.50830344094592,58.70525153761237,4.705,7.445,76618.0,华东,False,Tongling,148.0,120.0,129.0,136.0,False,False
银川,银川市,2,83.0,42,7425.0,22541.0,7425.0,22541.0,27.087204933166504,32.942771911621094,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,32.939976043653786,32.939976043653786,7.425,7.425,68684.0,西北,False,Yinchuan,115.0,121.0,173.0,173.0,False,False
镇江,镇江市,1,42.0,35,21370.0,24419.0,21370.0,24419.0,63.77387237548828,63.77387237548828,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,87.51382120479954,87.51382120479954,21.37,21.37,131466.0,华东,False,Zhenjiang,60.0,69.0,63.0,63.0,False,False
长春,长春市,5,194.0,118,55919.0,100508.0,55919.0,100508.0,35.83866577148437,38.58059310913086,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,55.63636725434791,55.63636725434791,55.919,55.919,73187.0,东北,False,Changchun,28.0,29.0,148.0,148.0,False,False
长沙,长沙市,6,257.0,145,92055.0,131780.0,92055.0,131780.0,48.285962422688804,69.28343963623047,1.0,1.0,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,69.85506146607983,69.85506146607983,92.055,92.055,120700.0,华中,False,Changsha,17.0,21.0,106.0,106.0,False,False
阜阳,阜阳市,2,17.0,10,6572.0,7968.0,7485.066628865694,9149.915692113693,63.04613685607911,77.5811004638672,1.1500273790446425,1.3000547580892847,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,82.47991967871486,81.80476062000297,6.572,7.4850666288656935,34209.0,华东,False,Fuyang,127.0,119.0,72.0,75.0,False,False
阳江,阳江市,2,36.0,24,12241.0,16231.0,14033.470658595754,18564.406238989057,70.57320404052734,77.6100082397461,1.1506784346499455,1.3013568692998911,function_outside,Function outside historical hotspots,10^3 POIs,1000.0,75.41741112685601,75.59342581677937,12.241,14.033470658595753,52124.0,华南,False,Yangjiang,87.0,86.0,92.0,93.0,False,False
